연도,연번,지역,직장어린이집명,소재지,전화번호,설치일(인가일)
2022,887,경기도,푸르미르어린이집,경기도 김포시 서암로131번길 42-42 선진아파트 내,070-8864-3900,2012-06-29
2022,888,경기도,푸르미어린이집,경기도 연천군 전곡읍 평화로673번길 61,031-833-6789,2017-12-01
2022,889,경기도,필승어린이집,"경기도 고양시 덕양구 중앙로64번길 135-1 (화전동,양지푸르지오 내 보육시설)",02-3158-2553,2013-04-09
2022,890,경기도,하남시청직장어린이집,경기도 하남시 대청로 10 하남시청본관1층 어린이집,031-792-0066,2022-02-28
2022,891,경기도,하이키즈어린이집,경기도 성남시 분당구 성남대로343번길 9 에스케이유타워 3층,031-625-5400,2019-10-08
2022,892,경기도,한강유역환경청 한강직장어린이집,경기도 하남시 미사강변한강로 229 (망월동) 한강유역환경청 부속동,031-792-0515,2017-03-02
2022,893,경기도,한국가스공사늘푸른어린이집,경기도 평택시 포승읍 서동대로 1297-19,031-686-7493,2006-05-30
2022,894,경기도,한국마사회 새솔어린이집,경기도 과천시 경마공원대로 107 한국마사회,02-6006-3267,2016-11-29
2022,895,경기도,한국마사회 아리솔 어린이집,경기도 과천시 경마공원대로 107 (주암동),02-6006-3261,2010-10-05
2022,896,경기도,한국서부발전(주) 반딧불 어린이집,경기도 평택시 포승읍 서동대로 1297-19,031-681-6027,2016-02-25
2022,897,경기도,한국지역난방공사 수지 따소미어린이집,경기도 용인시 수지구 신수로683번길 21 한국지역난방공사 수지따소미어린이집,070-4323-0007,2013-04-05
2022,898,경기도,한국지역난방공사따소미어린이집,"경기도 성남시 분당구 수내로 181 샛별마을우방아파트 단지 입구1,2층 (상가 맞은 편) (분당동)",031-707-0287,2007-03-06
2022,899,경기도,한국지역난방공사일산따소미어린이집,"경기도 고양시 일산동구 강송로 194 (마두동, 강촌마을1단지)",031-908-6563,2012-04-06
2022,900,경기도,한미약품꿈나무어린이집,경기도 화성시 장승백안길 29,031-356-8544,2021-02-26
2022,901,경기도,한빛어린이집,"경기도 고양시 덕양구 호국로 1172-1 (원신동,한빛아파트)",031-966-5161,2016-03-09
2022,902,경기도,한성어린이집,경기도 성남시 수정구 대왕판교로 1210 서울공항 영내 A지역,031-720-4899,1992-01-13
2022,903,경기도,한성제2어린이집,경기도 성남시 수정구 대왕판교로 1210 서울공항 영내 A지역,031-754-1492,2016-04-08
2022,904,경기도,한아름어린이집,경기도 연천군 전곡읍 평화로673번길 61 한아름아파트 13동 106호,031-835-7222,2018-06-27
2022,905,경기도,한화성남어린이집,경기도 성남시 중원구 양현로405번길 4-5,031-759-7925,2015-02-27
2022,906,경기도,함초롱어린이집,경기도 이천시 부악로 40 이천시청 부악관1층,031-632-3925,2006-02-28
2022,907,경기도,해군어린이집,경기도 평택시 포승읍 2함대길 20 107동 뒤,031-686-5105,2013-02-07
2022,908,경기도,해병대덕산어린이집,경기도 화성시 봉담읍 시청로 1311 해병대사령부 내,031-227-5352,2015-10-01
2022,909,경기도,해보듬어린이집,경기도 수원시 영통구 광교중앙로248번길 50 (하동),031-214-9929,2019-02-28
2022,910,경기도,해와달어린이집,경기도 양주시 백석읍 부흥로 1071-41 26사단 관사 내 어린이집,031-836-2888,2016-02-25
2022,911,경기도,행복드림어린이집,경기도 파주시 광탄면 보광로 962,031-947-3014,2017-09-28
2022,912,경기도,행복아이어린이집,경기도 파주시 청송로 1000,031-937-8677,2019-12-30
2022,913,경기도,행복어린이집,경기도 파주시 청송로 1000 (마지리 73),031-959-7767,2012-03-19
2022,914,경기도,행복어린이집,"경기도 성남시 분당구 새마을로177번길 81 1, 2층(율동)",031-701-1053,2016-03-04
2022,915,경기도,행복한 어린이집,경기도 과천시 과천대로 615 솔개아파트 라동 106호,02-507-7726,2016-08-30
2022,916,경기도,향남제약공단어린이집,경기도 화성시 향남읍 제약공단1길 9,031-353-2052,1999-04-26
2022,917,경기도,현대모비스동백어린이집,경기도 용인시 기흥구 동백죽전대로527번길 100-43 2층,031-284-0590,2016-04-25
2022,918,경기도,현대의왕직장어린이집,"경기도 의왕시 까치골길 11 101호(삼동, 삼풍빌라트)",031-8090-8900,2018-02-23
2022,919,경기도,현대자동차남양연구소 어린이집,"경기도 화성시 남양읍 남양로621번길 40 상가동 1,2층",031-356-9689,2008-02-22
2022,920,경기도,현대케피코늘푸른어린이집,경기도 군포시 이당로 113 (당정동),031-452-5054,2005-03-04
2022,921,경기도,현대트랜시스동탄어린이집,경기도 화성시 동탄순환대로 881-10 704동 105호,031-377-7307,2017-12-27
2022,922,경기도,화서경기도청어린이집,경기도 수원시 팔달구 고화로130번길 21,031-8008-5697,2022-05-23
2022,923,경기도,화성2삼성어린이집,경기도 화성시 동탄원천로 214-6,031-325-7979,2020-02-26
2022,924,경기도,화성삼성어린이집,경기도 화성시 삼성전자로 1-2 (반월동),031-208-3293,2006-04-19
2022,925,경기도,화성시청햇살어린이집,경기도 화성시 시청로 159 화성시청 내 어린이집 (남양동),031-366-8341,2007-03-02
2022,926,경기도,화성어린이집,경기도 수원시 권선구 경수대로168번길 79,031-546-2825,2022-02-28
2022,927,경기도,흥덕IT밸리어린이집,"경기도 용인시 기흥구 흥덕1로 13 흥덕IT밸리 COMPLEX B동 216호,217호",031-8065-4450,2018-02-26
2022,928,강원도,15사단 Daycare어린이집,강원도 화천군 사내면 소이길 81,033-441-2788,2018-03-05
2022,929,강원도,15사단 다목리어린이집,강원도 화천군 상서면 감성마을길 10,033-442-1510,2016-04-12
2022,930,강원도,KOMIR어린이집,강원도 원주시 혁신로 199 (반곡동),033-736-5055,2016-05-27
2022,931,강원도,KOMIR제2어린이집,강원도 원주시 세계로 2 (반곡동),033-902-6774,2015-08-26
2022,932,강원도,KOSPO빛사랑어린이집,강원도 삼척시 새천년도로 559-23,033-576-8809,2021-05-13
2022,933,강원도,가온어린이집,강원도 홍천군 화촌면 성산로 109-1,033-432-5274,2016-02-19
2022,934,강원도,강릉경찰서폴키즈어린이집,강원도 강릉시 강릉대로 377,033-652 -2651,2022-03-02
2022,935,강원도,강릉공군은빛나래어린이집,강원도 강릉시 공항길 180 (남항진동),033-649-3885,2015-12-29
2022,936,강원도,강릉소방서영웅어린이집,강원도 강릉시 선수촌로 64-28,033-642-8201,2021-02-25
2022,937,강원도,강릉시청어린이집,강원도 강릉시 강릉대로 33 (홍제동),033-641-8121,2016-02-23
2022,938,강원도,강릉아산병원어린이집,강원도 강릉시 사천면 방동길 38,033-610-4411,1997-01-30
2022,939,강원도,강릉원주대학교해람어린이집,강원도 강릉시 죽헌길 7,033-655-3100,2019-02-26
2022,940,강원도,강원경찰청어린이집,강원도 춘천시 동면 만천로143번길 84,033-244-5586,2016-08-31
2022,941,강원도,강원대학교어린이집,강원도 춘천시 서부대성로 257,033-251-2116,2010-08-30
2022,942,강원도,강원도청범이곰이어린이집,강원도 춘천시 봉의산길 37 (봉의동 4-9),033-251-8050,2011-11-30
2022,943,강원도,건강보험심사평가원어린이집,강원도 원주시  입춘로 130,033-739-5301,2015-12-01
2022,944,강원도,건강보험어린이집,강원도 원주시 건강로 32 (반곡동),033-733-0415,2016-01-05
2022,945,강원도,건강보험제2어린이집,강원도 원주시 반곡길 120,033-733-0455,2020-08-25
2022,946,강원도,공근농공단지 이안애어린이집,강원도 횡성군 공근면 아이티밸리길 27,033-345-2727,2014-03-28
2022,947,강원도,기쁜어린이집,강원도 속초시 농공단지1길 8,033-637-1979,2015-02-27
2022,948,강원도,나래울어린이집,강원도 삼척시 정상안길 97 금강프라자 307호,033-576-0956,2015-11-02
2022,949,강원도,도로교통공단어린이집,강원도 원주시 혁신로 2,033-747-6556,2021-02-02
2022,950,강원도,동해지방해양경찰청어린이집,강원도 동해시 이원길 156,033-522-6230,2014-03-01
2022,951,강원도,동화속어린이집,강원도 원주시 문막읍 동화공단로 75,033-743-6543,2015-03-02
2022,952,강원도,두미르어린이집,강원도 춘천시 소양로 30 두미르어린이집,033-253-5242,2018-02-23
2022,953,강원도,만도원주어린이집,강원도 원주시 문막읍 왕건로 114 만도사원아파트 106동109~110호,033-731-5500,2016-12-19
2022,954,강원도,미소어린이집,강원도 인제군 원통로 261-20,033-461-6877,2012-11-13
2022,955,강원도,백두산어린이집,강원도 양구군 양구읍 죽곡로73번길 2-28 백두산마을아파트 B동 107호,033-482-8840,2014-08-01
2022,956,강원도,비발디파크어린이집,강원도 홍천군 서면 한치골길 262,033-439-7862,2015-11-19
2022,957,강원도,빛나라어린이집,강원도 인제군 기린면 내린천로 3898,033-461-1223,2017-03-09
2022,958,강원도,삼척경찰서어린이집,강원도 삼척시 정상로 53,033-575-5571,2022-02-28
2022,959,강원도,상남푸르미어린이집,강원도 인제군 상남로 48-3,033-462-7102,2021-07-12
2022,960,강원도,속초경찰서어린이집,강원도 속초시 도리원길 93,033-637 -0112,2022-03-01
2022,961,강원도,스위첼어린이집,강원도 철원군 서면 삼성길 25 스위첼어린이집,033-458-6100,2014-12-24
2022,962,강원도,아이존어린이집,강원도 춘천시 남산면 버들1길 130 (수동리 736),02-6233-5891,2013-04-01
2022,963,강원도,양구푸르니어린이집,강원도 양구군 양구읍 청춘로 49 해링턴플레이스 내,033-482-3690,2014-02-27
2022,964,강원도,원주경찰서어린이집,강원도 원주시 동부순환로 338-22,033-813 -1121,2020-08-20
2022,965,강원도,원주세브란스어린이집,"강원도 원주시 일산로 20 (일산동,연세대학교 원주의과대학기독병원)",033-742-9951,2017-02-23
2022,966,강원도,원주소방서어린이집,강원도 원주시 동부순환로 201,033-744-0288,2021-05-31
2022,967,강원도,원주시청어린이집,강원도 원주시 시청로 1 (무실동),033-737-4651,2009-02-25
2022,968,강원도,을지어린이집,강원도 인제군 서화면 금강로 1513-1 을지어린이집,033-462-2651,2016-03-02
2022,969,강원도,응봉어린이집,강원도 인제군 남면 응봉길 51 응봉아파트 203동 1층,033-461-8081,2015-02-26
2022,970,강원도,지텍빌리지어린이집,강원도 춘천시 동내면 거두단지길 55 지텍빌리지 어린이집,033-261-1906,2014-02-28
2022,971,강원도,진백어린이집,강원도 철원군 김화로 309 청양아파트 진백어린이집,033-458-1968,2012-10-12
2022,972,강원도,청사초롱어린이집,강원도 원주시 세계로 10,033-738-3931,2015-01-28
2022,973,강원도,춘천시청어린이집,강원도 춘천시 삭주로 3-1,033-257-3974,2021-10-21
2022,974,강원도,칠성어린이집,강원도 화천군 영서로 7771,033-441-1006,2022-03-02
2022,975,강원도,푸른별어린이집,강원도 철원군 금학로157번길 35 경남아너스아파트 단지내 푸른별어린이집,033-458-7707,2013-01-30
2022,976,강원도,푸른아기별어린이집,강원도 철원군 동송읍 금학로121번길 19 11동 106호,033-456-2001,2020-03-12
2022,977,강원도,하이원정선어린이집,강원도 정선군 고한읍 고한로 55,033-592-6060,2021-02-08
2022,978,강원도,하이원태백어린이집,강원도 태백시 지지리골길 17,070-7006-5160,2012-02-23
2022,979,강원도,한마음어린이집,강원도 춘천시 영서로 2491,033-815-8015,2012-03-02
2022,980,강원도,해군1함대 사랑Dream어린이집,강원도 동해시 평릉길 60-1,033-535-7606,2013-02-25
2022,981,강원도,해군1함대 행복Dream어린이집,강원도 동해시 중앙로 143,033-533 -7601,2022-09-19
2022,982,강원도,행복어린이집,강원도 인제군 인제로 315,033-463-3004,2012-10-02
2022,983,강원도,화랑마을어린이집,강원도 홍천군 남면 가작골길 6-1,033-432-3663,2013-02-28
2022,984,강원도,화랑어린이집,강원도 홍천군 홍천읍 무궁화로4길 23,033-436-8522,2016-02-19
2022,985,충청북도,DB하이텍햇살어린이집,충청북도 음성군 감곡면 장감로188번길 12-8,043-883-7722,2011-09-01
2022,986,충청북도,LG청주어린이집,충청북도 청주시 흥덕구 월명로 101 LG청주어린이집(봉명2.송정동),043-267-2107,2010-02-25
2022,987,충청북도,SK하이닉스청주어린이집,충청북도 청주시 흥덕구 월명로 149 SK하이닉스청주어린이집(봉명2.송정동),043-263-2955,2007-06-28
2022,988,충청북도,꿈나래어린이집,충청북도 진천군 덕산읍 교연로 778,043-533-2017,2017-02-28
2022,989,충청북도,꿈단지어린이집,충청북도 청주시 청원구 상당로 314 청주첨단문화산업단지 청주시문화산업진흥재단,043-219-1166,2013-12-30
2022,990,충청북도,남성대어린이집,충청북도 영동군 학산영동로 1216 영외숙소,043-745-4777,2012-08-29
2022,991,충청북도,도담어린이집,충청북도 청주시 흥덕구 직지대로435번길 15 (주)대원 내,043-266-0770,2014-02-26
2022,992,충청북도,문무어린이집,충청북도 괴산군 읍내로 194 육군학생군사학교 영외아파트 103동 1층,043-832-0113,2012-06-04
2022,993,충청북도,법무부햇살어린이집,충청북도 청주시 서원구 청남로1887번길 78 (산남동),043-286-7100,2004-03-04
2022,994,충청북도,삼성SDI청주어린이집,충청북도 청주시 청원구 오창읍 구룡택지로 8-19,043-211-9680,2017-02-20
2022,995,충청북도,상당구청어린이집,충청북도 청주시 상당구 남일면 단재로 466,043-201-5075,2003-10-01
2022,996,충청북도,서울병원어린이집,충청북도 제천시 풍양로 64 (명동),043-652-7101,2004-12-17
2022,997,충청북도,서원구청어린이집,"충청북도 청주시 서원구 사직대로 227 (사직동, 서원구청)",043-201-6086,1996-04-02
2022,998,충청북도,성무어린이집,"충청북도 청주시 상당구 남일면 단재로 575  (남일면,성무아파트)",043-296-1500,2012-02-21
2022,999,충청북도,시그너스직장어린이집,충청북도 충주시 중방곡길 40-12,043-724-9191,2021-03-02
2022,1000,충청북도,심텍복대어린이집,충청북도 청주시 흥덕구 사직대로11번길 50 (복대1동),043-716-0050,2015-02-26
2022,1001,충청북도,아침편지어린이집,충청북도 충주시 노은면 솔고개로 737-5,070-8275-8537,2010-11-08
2022,1002,충청북도,오송보건의료행정타운청사어린이집,충청북도 청주시 흥덕구 오송읍 오송생명2로 187 오송보건의료행정타운,043-719-0228,2011-01-03
2022,1003,충청북도,오송보건의료행정타운청아어린이집,충청북도 청주시 흥덕구 오송읍 오송생명2로 187,043-719-0505,2021-01-18
2022,1004,충청북도,오창과학 미래어린이집,충청북도 청주시 청원구 오창읍 중부로 770,043-215-1004,2019-02-20
2022,1005,충청북도,옥천성모병원어린이집,충청북도 옥천군 옥천읍 성왕로 1195,043-730-7555,2009-11-19
2022,1006,충청북도,우주어린이집,충청북도 증평군 증평읍 안골길 115 흑표리슈빌 아파트 단지내,043-838-2861,2013-06-03
2022,1007,충청북도,우진플라임어린이집,충청북도 보은군 장안면 우진플라임로 55,043-542-0088,2017-02-27
2022,1008,충청북도,제천경찰서어린이집,충청북도 제천시 용두대로 27,043-644 -7942,2020-08-25
2022,1009,충청북도,제천시청어린이집,충청북도 제천시 내토로 295 제천시청,043-647-5252,2018-03-07
2022,1010,충청북도,천성어린이집,충청북도 청주시 청원구 내수읍 내수로 385,043-216-1788,2012-02-29
2022,1011,충청북도,청원구청어린이집,충청북도 청주시 청원구 직지대로 871 (우암동),043-201-8090,1998-01-22
2022,1012,충청북도,청주법원어린이집,"충청북도 청주시 서원구 산남로62번길 51 (청주지방법원, 본관동1층)",043-288-0632,2014-12-30
2022,1013,충청북도,충북경찰청어린이집,충청북도 청주시 상당구 목련로 266 운동동 1-4,043-298-0182,2016-08-26
2022,1014,충청북도,충북대학교병원사랑누리어린이집,충청북도 청주시 서원구 충대로 1 충북대학교병원 사랑누리어린이집(개신동),043-269-7887,2018-02-26
2022,1015,충청북도,충북대학교직장어린이집,"충청북도 청주시 서원구 충대로 1 충북대학교, N20-3",043-249-1310,2019-04-25
2022,1016,충청북도,충주시청직장어린이집,충청북도 충주시 으뜸로 21,043-847 -7942,2020-08-24
2022,1017,충청북도,충청북도교육청아이사랑어린이집,"충청북도 청주시 서원구 청남로 1929 4동 11호(산남동, 충청북도교육청)",043-290-2869,2011-03-22
2022,1018,충청북도,코레일제천어린이집,충청북도 제천시 청풍호로2가길 9 (영천동),043-643-7701,2010-02-10
2022,1019,충청북도,키파운드리 직장어린이집,충청북도 청주시 흥덕구 덕암로24번길 6 (봉명동),043-263-0085,2012-03-02
2022,1020,충청북도,한화보은어린이집,충청북도 청주시 상당구 남일면 효촌송정1길 13 2동 1층(한화사원A),043-285-9113,2014-04-23
2022,1021,충청북도,현대모비스 진천어린이집,충청북도 진천군 문백면 문덕길 173 현대모비스 진천어린이집,043-536-5767,2014-03-03
2022,1022,충청북도,흥덕구청어린이집,충청북도 청주시 흥덕구 청주역로 71,043-201-7969,2021-12-22
2022,1023,충청남도,(주)태양어린이집,충청남도 천안시 서북구 업성1길 53-31,041-567-9810,2004-09-02
2022,1024,충청남도,kids새빛어린이집,충청남도 태안군 태안읍 동평로 16 새빛마을아파트 내,041-675-9549,2004-08-30
2022,1025,충청남도,LG화학대산어린이집,충청남도 서산시 대산읍 명지1로 259-14,041-429-2201,2015-04-02
2022,1026,충청남도,가온누리어린이집,충청남도 천안시 동남구 청수14로 77 (청당동),041-590-0470,2018-02-27
2022,1027,충청남도,경찰대학 어린이집,충청남도 아산시 황산길 100-50,041-549 -7858,2020-08-20
2022,1028,충청남도,국립생태원어린이집,충청남도 서천군 금강로 1210,070-4335-7037,2022-07-01
2022,1029,충청남도,국방대학교어린이집,충청남도 논산시 양촌면 황산벌로1098번길 46,041-733-5501,2017-07-28
2022,1030,충청남도,금산군청 직장어린이집,충청남도 금산군 금산읍 군청3길 22,041-751 -1222,2022-07-07
2022,1031,충청남도,꿈이랑어린이집,충청남도 서산시 대산읍 영전1길 353,070-4120-0558,2021-11-29
2022,1032,충청남도,당진시청어린이집,충청남도 당진시 시청1로 1,041-356-5683,2011-10-20
2022,1033,충청남도,동국제강당진어린이집,충청남도 당진시 송산면 송산로 125 페럼빌아파트 관리동 2층,041-970-7005,2017-02-23
2022,1034,충청남도,롯데케미칼mom편한어린이집,충청남도 서산시 대산읍 물안1로 123 롯데케미칼사택 복지관3층,041-669-3722,2016-02-24
2022,1035,충청남도,백석산업단지어린이집,충청남도 천안시 서북구 백석공단1로 20,041-551-8885,2013-01-31
2022,1036,충청남도,백제어린이집,충청남도 논산시 시민로294번길 14,041-735-8855,1999-12-07
2022,1037,충청남도,별무리어린이집,충청남도 금산군 남일면 별무리1길 12,041-751-4607,2018-03-13
2022,1038,충청남도,사사숲속어린이집,충청남도 금산군 남일면 사사길 21,041-751-4498,2016-01-20
2022,1039,충청남도,삼성전자온양어린이집,충청남도 아산시 북수로 5 (북수리),041-534-6744,2007-03-22
2022,1040,충청남도,새빛누리어린이집,충청남도 보령시 보령북로 162,041-934-7978,2015-10-28
2022,1041,충청남도,새빛어린이집,충청남도 태안군 태안읍 동평로 16 새빛마을아파트 내,041-675-9545,2015-08-18
2022,1042,충청남도,서부발전 이화마을 어린이집,충청남도 태안군 원북면 원이로 820-32,041-675-7383,2014-09-17
2022,1043,충청남도,서산경찰서직장어린이집,충청남도 서산시 홍천로 20,041-666 -2166,2022-02-21
2022,1044,충청남도,서산오토밸리어린이집,충청남도 서산시 지곡면 무장산업로 263-38,041-667-9963,2016-01-18
2022,1045,충청남도,세메스어린이집,충청남도 천안시 서북구 직산읍 4산단6길 89,041-583-0718,2017-05-29
2022,1046,충청남도,소소어린이집,충청남도 당진시 합덕읍 회태길 16-5,041-363-9974,2015-06-01
2022,1047,충청남도,순천향대학교사랑둥지직장어린이집,충청남도 아산시 신창면 순천향로 22,041-530-1075,2016-11-11
2022,1048,충청남도,씨앤에스어린이집,충청남도 천안시 서북구 한들3로 78-27,041-621-2323,2013-03-04
2022,1049,충청남도,아산경찰서 어린이집,충청남도 아산시 남부로 370-15,041-534-2351,2016-08-30
2022,1050,충청남도,아산시청 직장어린이집,충청남도 아산시 충무로115번길 12 (권곡동),041-540-2969,2003-08-20
2022,1051,충청남도,아산테크노밸리 공동직장어린이집,충청남도 아산시 둔포면 중앙공원로 43,041-545-4200,2019-02-28
2022,1052,충청남도,연무사랑어린이집,충청남도 논산시 연무읍 득안대로 652,041-741-1275,2019-12-18
2022,1053,충청남도,연무행복어린이집,충청남도 논산시 연무읍 안심로 139-1 연무행복어린이집,041-742-8597,2013-12-13
2022,1054,충청남도,예산군청직장어린이집,충청남도 예산군 예산읍 군청로 22,041-339-7876,2018-01-25
2022,1055,충청남도,용성아희뜰어린이집,충청남도 서산시 신성로 330 공군제20전투비행단 부대 내,041-689-1189,2007-01-25
2022,1056,충청남도,인주산업단지직장어린이집,충청남도 아산시 인주면 인주산단로 23-28,041-544-2664,2018-08-24
2022,1057,충청남도,종근당키즈벨어린이집,충청남도 천안시 서북구 성거읍 망향로 797-37,041-414-3133,2019-02-13
2022,1058,충청남도,참사랑어린이집,충청남도 천안시 동남구 순천향3길 69 1층,041-570-2800,2016-11-15
2022,1059,충청남도,천안단국어린이집,충청남도 천안시 동남구 단대로 119,041-550-7345,2017-02-06
2022,1060,충청남도,천안동남경찰서어린이집,충청남도 천안시 동남구 청수6로 73,041-555 -7112,2022-02-28
2022,1061,충청남도,천안삼성어린이집,충청남도 천안시 서북구 3공단6로 85-17,041-622-8733,2013-02-26
2022,1062,충청남도,천안서북경찰서어린이집,충청남도 천안시 서북구 번영로 705,041-522 -1321,2020-08-25
2022,1063,충청남도,천안시청직장어린이집,"충청남도 천안시 서북구 번영로 156 천안시청직장어린이집(불당동, 천안시청)",041-552-6803,2006-02-24
2022,1064,충청남도,천안충무병원어린이집,충청남도 천안시 서북구 새말3길 16,041-360-1084,2013-02-15
2022,1065,충청남도,충남경찰청어린이집,충청남도 예산군 삽교읍 청사로 201,041-631-2930,2016-08-24
2022,1066,충청남도,충청남도교육청어린이집,충청남도 홍성군 홍북읍 선화로 22,041-631-9091,2021-08-31
2022,1067,충청남도,충청남도청 어린이집,충청남도 홍성군 홍북읍 충남대로 21 충남도청 별관동 1층,041-635-5828,2012-12-18
2022,1068,충청남도,코닝정밀소재어린이집,충청남도 아산시 탕정면 삼성로 287 탕정디스플레이시티 1,041-541-1911,2012-02-23
2022,1069,충청남도,탕정삼성어린이집,충청남도 아산시 탕정면 탕정면로 53-34,041-541-7936,2009-02-24
2022,1070,충청남도,파인빌어린이집,충청남도 당진시 석문면 해명3로 45-25,041-355-5002,2011-07-01
2022,1071,충청남도,하늘사랑어린이집,충청남도 논산시 노성면 노성로 430,070-8805-5279,2018-08-24
2022,1072,충청남도,한국기술교육대학교어린이집,충청남도 천안시 동남구 충절로 1600 한국기술교육대학교,041-580-4990,2020-03-06
2022,1073,충청남도,한국타이어앤테크놀러지 금산공장 H KIDZ 어린이집,충청남도 금산군 금산읍 남사직6길 1,041-751-4224,2014-03-01
2022,1074,충청남도,한화토탈어린이집,충청남도 서산시 서령로 137 한화토탈 교육문화센터 1층,041-681-3350,2017-03-02
2022,1075,충청남도,해맑은어린이집,충청남도 논산시 성동면 산업단지로5길 73-19,041-736-0094,2018-02-28
2022,1076,충청남도,해미르어린이집,충청남도 계룡시 신도안면 신도안3길 55,042-551-1101,2016-02-26
2022,1077,충청남도,현대자동차아산어린이집,충청남도 아산시 인주면 현대로1029번길 200-17,041-549-8201,2013-03-08
2022,1078,충청남도,현대제철당진어린이집,충청남도 당진시 송산면 유곡리 939,041-356-2213,2013-07-01
2022,1079,충청남도,호서대학교직장어린이집,충청남도 아산시 배방읍 호서로79번길 20,041-540-9610,2017-07-14
2022,1080,충청남도,홍성의료원 어린이집,충청남도 홍성군 홍성읍 조양로 224,041-630-6427,2013-03-08
2022,1081,전라북도,KOAT새싹어린이집,전라북도 익산시 평동로 457,063-858-8273,2017-11-06
2022,1082,전라북도,LS엠트론어린이집,전라북도 완주군 봉동읍 봉동로 408,063-714-3770,2015-03-25
2022,1083,전라북도,NPS국민연금어린이집,전라북도 전주시 덕진구 기지로 180,063-713-6888,2015-06-30
2022,1084,전라북도,OCI어린이집,전라북도 군산시 축동로 80 OCI군산공장 기숙사 1층 내,063-465-7981,2017-03-27
2022,1085,전라북도,광전자어린이집,전라북도 익산시 약촌로8길 37 광전자 제6공장,063-839-2090,2013-02-14
2022,1086,전라북도,농촌진흥청어린이집,전라북도 전주시 덕진구 농생명로 300-1 (중동) 농촌진흥청,063-238-1350,2014-07-25
2022,1087,전라북도,대자인병원어린이집,전라북도 전주시 덕진구 우아동3가 도당산1길 21-1,063-246-3004,2016-12-23
2022,1088,전라북도,동군산병원꿈자람어린이집,전라북도 군산시 백릉로 124-6 (조촌동),063-452-3939,2019-06-24
2022,1089,전라북도,라온직장어린이집,전라북도 고창군 부안면 복분자로 434-98 라온어린이집,063-923-9871,2019-10-08
2022,1090,전라북도,랜디어린이집,전라북도 전주시 덕진구 기지로 120 (중동) 한국국토정보공사,063-713-1830,2014-05-29
2022,1091,전라북도,세아베스틸어린이집,전라북도 군산시 번영로 92 (경장동),063-446-1119,2019-08-28
2022,1092,전라북도,예수병원어린이집,전라북도 전주시 완산구 강당5길 18 (중화산동1가),063-287-6711,2004-04-02
2022,1093,전라북도,원대병원부설원심어린이집,전라북도 익산시 무왕로 893 (신동)원문화센타 3층 원심어린이집,063-859-2280,1998-07-31
2022,1094,전라북도,익산경찰서어린이집,전라북도 익산시 배산로 165-12,063-852 -5050,2020-09-01
2022,1095,전라북도,전라북도교육청어린이집,전라북도 전주시 완산구 홍산로 111,063-237 -5961,2022-08-29
2022,1096,전라북도,전라북도청어린이집,전라북도 전주시 완산구 효자동3가 효자로 225,063-236-9001,2015-08-10
2022,1097,전라북도,전북경찰청어린이집,전라북도 전주시 완산구 효자동3가 유연로 180 전북지방경찰청 내,063-226-0180,2016-08-29
2022,1098,전라북도,전북대학교 숲속어린이집,전라북도 전주시 덕진구 백제대로 567,063-219-5576,2017-09-01
2022,1099,전라북도,전북대학교병원어린이집,전라북도 전주시 덕진구 건지로 20,063-253-0126,2017-02-23
2022,1100,전라북도,전북은행어린이집,전라북도 전주시 덕진구 가리내로 5 2층,063-714-3225,2020-02-21
2022,1101,전라북도,전주대학교 수퍼스타어린이집,전라북도 전주시 완산구 효자동2가 천잠로 303 전주대학교 내,063-220-4739,2017-02-28
2022,1102,전라북도,전주지방법원직장어린이집,전라북도 전주시 덕진구 가인로 33 전주지방법원 청사 1층,063-259-5454,2020-02-26
2022,1103,전라북도,참프레어린이집,전라북도 부안군 행안면 옥여길 32-29 참프레어린이집,063-580-6456,2013-02-22
2022,1104,전라북도,천마어린이집,전라북도 익산시 금마면 고도길 157-21 천마아파트 관리동,063-832-5676,2013-02-25
2022,1105,전라북도,청정원군산어린이집,전라북도 군산시 문화2길 31-1 (문화동),063-467-1363,2019-02-25
2022,1106,전라북도,충경어린이집,전라북도 임실군 임실읍 중동1길 14 101동 101호 (충경마을아파트),063-642-7997,2014-01-24
2022,1107,전라북도,큰별어린이집,전라북도 정읍시 충정로 234,063-539-5155,2012-08-24
2022,1108,전라북도,타타대우어린이집,전라북도 군산시 신평길 16-9 선우빌딩 1층,063-465-2017,2016-10-28
2022,1109,전라북도,푸른마을어린이집,전라북도 익산시 여산면 북성길 42,063-831-9179,2013-11-08
2022,1110,전라북도,한국식품연구원직장어린이집,전라북도 완주군 농생명로 245 생활관 1층,063-219-9860,2021-08-25
2022,1111,전라북도,해피드림아이어린이집,전라북도 군산시 하신2길 34,063-471-9251,2015-02-24
2022,1112,전라북도,현대자동차어린이집,전라북도 완주군 봉동읍 과학로 850-15,063-261-6701,2013-01-11
2022,1113,전라북도,희망찬어린이집,전라북도 김제시 순동산단1길 23 희망찬어린이집,063-547-8778,2016-02-24
2022,1114,전라남도,aT어린이집,전라남도 나주시 문화로 227,061-931-0160,2014-09-01
2022,1115,전라남도,GS칼텍스 지예슬어린이집,전라남도 여수시 소호로 449 GS칼텍스 쌍봉사택,061-692-0955,2017-02-28
2022,1116,전라남도,LG여수어린이집,"전라남도 여수시 소호로 619 (소호동, 엘지화학사택내)",061-807-2230,2014-03-28
